JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;Debit;Credit;EcritureLet;DateLet;ValidDate;Montantdevise;Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Annee;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-;27-;29-Investissements;30-;31-;32-
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;CB Google Payment IE LTD - Dublin;1,99;0;;;;;;-1;1;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;CB Google Payment IE LTD - Dublin;1,99;0;;;;;;-1;1;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;DiffÃ©rence lettrage du 07/03/2022;0;0,03;;;;;;0;0;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;Facture GOOGLE du 31/12/2022, pÃ©riode du 01/12/2022 au 31/12/2022;0;1244,27;;;;;;1244;1244;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;Google Payment IE LE 14/05;1,99;0;;;;;;-1;1;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;PRLV SEPA GOOGLE IRELAND LIMITE;500;0;;;;;;-500;500;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;Facture GOOGLE du 31/01/2022;0;1,81;;;;;;1;1;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;PRLV SEPA Google Ireland Limite ADWORDS3111558597GG102R5HDZ;55,17;0;;;;;;-55;55;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;CB GOOGLE *ADS3589766980 - ccagoogle,com;200;0;;;;;;-200;200;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;CB Google Payment IE LTD Goo - Dublin;19,99;0;;;;;;-19;19;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;PRLV SEPA GOOGLE IRELAND LIMITE;500;0;;;;;;-500;500;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;Facture GOOGLE IRELAND LIMITED du 31/01/2022, pÃ©riode du 01/01/2022 au 31/01/2022;0;160,55;;;;;;160;160;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GOO;GOOGLE ;Non dispo;20230101;Facture GOOGLE du 31/10/2022, pÃ©riode du 01/10/2022 au 31/10/2022;0;1017,93;;;;;;1017;1017;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GREN;GRENKE ;Non dispo;20230101;Facture GRENKE LOCATION - STRASBOURG CEDEX SCHILTIGHEIM du 18/12/2022;0;222,89;;;;;;222;222;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;GRG SALES AND MARKETING;GRG SALES AND MARKETING PARIS;Non dispo;20230101;Facture GRG SALES AND MARKETING - PARIS du 15/11/2022, pÃ©riode du 01/10/2022 au 31/10/2022;0;4790,4;;;;;;4790;4790;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;HAY TEM;HAY TEM PLUS ;Non dispo;20230101;O/DE TRANSFERT 23574923706989;1000;0;;;;;;-1000;1000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;JRK;JRK ;Non dispo;20230101;VIR SEPA JRK EXPERT;1800;0;;;;;;-1800;1800;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;JRK;JRK ;Non dispo;20230101;REMISE VIREMENTS        130622;1500;0;;;;;;-1500;1500;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;JRK;JRK ;Non dispo;20230101;VIR SEPA JRK EXPERT 3 ECHEANCE FACTURE DU 31/12/2021 FA20210015;1800;0;;;;;;-1800;1800;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;MAPIE ANIMATION;MAPIE ANIMATION ;Non dispo;20230101;Facture CIC IBERBANCO - SAINT MAUR DES FOSSES du 30/11/2022;0;500;;;;;;500;500;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;MY TRIP;MY TRIP ;Non dispo;20230101;mytrip_fr_LY6ARY LE 16/12;8224,97;0;;;;;;-8224;8224;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;PAC;PAC ;Non dispo;20230101;Facture PACIFIC du 27/09/2022;0;345,6;;;;;;345;345;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;RENT SOLUTION;RENT SOLUTION ;Non dispo;20230101;RENT SOLUTIONS-D.R LE 27/11;1180,05;0;;;;;;-1180;1180;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIREMENT SELF MEDIA SPONSORING TV FIVE PIZZA;110000;0;;;;;;-110000;110000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIREMENT SEPA  VIR SEPA SELF MEDIA    SCA210450690891;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;VIR SEPA SELF MEDIA;50000;0;;;;;;-50000;50000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SELF;SELFMEDIA ;Non dispo;20230101;Facture SELF MEDIA - VINCENNES du 22/04/2022;0;660000;;;;;;660000;660000;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SFR;SFR ;Non dispo;20230101;Facture B422-022247776 du 29/10/2022;0;13;;;;;;13;13;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SFR;SFR ;Non dispo;20230101;Facture SFR du 22/12/2022;0;886,5;;;;;;886;886;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SFR;SFR ;Non dispo;20230101;Facture B422-017803743 du 29/08/2022;0;13;;;;;;13;13;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SFR;SFR ;Non dispo;20230101;Facture B422-026761993 du 29/12/2022;0;13;;;;;;13;13;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;DiffÃ©rence lettrage du 30/12/2022;0;0,01;;;;;;0;0;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;Facture du 01/12/2022;0;1440;;;;;;1440;1440;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 06/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 02/12;48;0;;;;;;-48;48;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 19/12;66,62;0;;;;;;-66;66;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 22/12;40,2;0;;;;;;-40;40;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 28/12;15,65;0;;;;;;-15;15;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 16/12;71,82;0;;;;;;-71;71;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 25/12;16,2;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 16/12;74,51;0;;;;;;-74;74;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 21/12;16,2;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 10/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 07/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 01/12;12,65;0;;;;;;-12;12;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 27/12;16,2;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 03/12;48;0;;;;;;-48;48;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 05/12;48;0;;;;;;-48;48;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 17/12;72,25;0;;;;;;-72;72;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 14/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 04/12;48;0;;;;;;-48;48;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 23/12;40,2;0;;;;;;-40;40;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 13/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 12/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 08/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 11/12;64,2;0;;;;;;-64;64;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 20/12;16,2;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
AN;A-NOUVEAUX;01/01/2001;20230101;40110000;FOURNISSEURS;SNAP;SNAP ;Non dispo;20230101;SNAP INC SNAP SNAP LE 24/12;16,2;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
